0,G,6,466,780
0,G,7,471,801
0,G,8,475,822
0,G,9,479,843
0,G,10,481,864
0,G,11,484,885
0,G,12,485,906
0,G,13,486,927
0,G,14,487,948
0,G,15,487,1023
0,G,16,486,1044
0,G,17,485,1065
0,G,18,484,1086
0,G,19,481,1107
0,G,20,479,1128
0,G,21,475,1149
0,G,22,471,1170
0,G,23,466,1191
0,G,24,461,1212
0,G,25,455,1233
0,G,26,448,1254
0,G,27,440,1275
0,G,28,432,1296
0,H,1,471,662
0,H,2,479,684
0,H,3,487,706
0,H,4,494,728
0,H,5,500,750
0,H,6,505,772
0,H,7,510,794
0,H,8,514,816
0,H,9,518,838
0,H,10,520,860
0,H,11,523,882
0,H,12,524,904
0,H,13,525,926
0,H,14,526,948
0,H,15,526,1023
0,H,16,525,1045
0,H,17,524,1067
0,H,18,523,1089
0,H,19,520,1111
0,H,20,518,1133
0,H,21,514,1155
0,H,22,510,1177
0,H,23,505,1199
0,H,24,500,1221
0,H,25,494,1243
0,H,26,487,1265
0,H,27,479,1287
0,H,28,471,1309
0,I,1,431,465
0,I,2,443,486
0,I,3,454,507
0,I,4,465,528
0,I,5,475,549
0,I,6,484,570
0,I,7,493,591
0,I,8,502,612
0,I,9,510,633
0,I,10,518,654
0,I,11,525,675
0,I,12,531,696
0,I,13,537,717
0,I,14,543,738
0,I,15,547,759
0,I,16,552,780
0,I,17,556,801
0,I,18,559,822
0,I,19,562,843
0,I,20,564,864
0,I,21,566,885
0,I,22,567,906
0,I,23,568,927
0,I,24,569,948
0,I,25,569,1023
0,I,26,568,1044
0,I,27,567,1065
0,I,28,566,1086
0,I,29,564,1107
0,I,30,562,1128
0,I,31,559,1149
0,I,32,556,1170
0,I,33,552,1191
0,I,34,547,1212
0,I,35,543,1233
0,I,36,537,1254
0,I,37,531,1275
0,I,38,525,1296
0,I,39,518,1317
0,I,40,510,1338
0,I,41,502,1359
0,I,42,493,1380
0,I,43,484,1401
0,I,44,475,1422
0,I,45,465,1443
0,I,46,454,1464
0,I,47,443,1485
0,I,48,431,1506
0,J,1,467,444
0,J,2,477,462
0,J,3,487,480
0,J,4,496,498
0,J,5,505,516
0,J,6,513,534
0,J,7,521,552
0,J,8,529,570
0,J,9,537,588
0,J,10,544,606
0,J,11,550,624
0,J,12,556,642
0,J,13,562,660
0,J,14,568,678
0,J,15,573,696
0,J,16,578,714
0,J,17,583,732
0,J,18,587,750
0,J,19,591,768
0,J,20,594,786
0,J,21,597,804
0,J,22,600,822
0,J,23,602,840
0,J,24,604,858
0,J,25,606,876
0,J,26,607,894
0,J,27,608,912
0,J,28,608,930
0,J,29,609,948
0,J,30,609,1023
0,J,31,608,1041
0,J,32,608,1059
0,J,33,607,1077
0,J,34,606,1095
0,J,35,604,1113
0,J,36,602,1131
0,J,37,600,1149
0,J,38,597,1167
0,J,39,594,1185
0,J,40,591,1203
0,J,41,587,1221
0,J,42,583,1239
0,J,43,578,1257
0,J,44,573,1275
0,J,45,568,1293
0,J,46,562,1311
0,J,47,556,1329
0,J,48,550,1347
0,J,49,544,1365
0,J,50,537,1383
0,J,51,529,1401
0,J,52,521,1419
0,J,53,513,1437
0,J,54,505,1455
0,J,55,496,1473
0,J,56,487,1491
0,J,57,477,1509
0,J,58,467,1527
0,K,1,512,448
0,K,2,523,468
0,K,3,533,488
0,K,4,543,508
0,K,5,552,528
0,K,6,562,548
0,K,7,570,568
0,K,8,578,588
0,K,9,586,608
0,K,10,593,628
0,K,11,600,648
0,K,12,606,668
0,K,13,612,688
0,K,14,618,708
0,K,15,623,728
0,K,16,628,748
0,K,17,632,768
0,K,18,635,788
0,K,19,639,808
0,K,20,642,828
0,K,21,644,848
0,K,22,646,868
0,K,23,648,888
0,K,24,649,908
0,K,25,649,928
0,K,26,650,948
0,K,27,650,1023
0,K,28,649,1043
0,K,29,649,1063
0,K,30,648,1083
0,K,31,646,1103
0,K,32,644,1123
0,K,33,642,1143
0,K,34,639,1163
0,K,35,635,1183
0,K,36,632,1203
0,K,37,628,1223
0,K,38,623,1243
0,K,39,618,1263
0,K,40,612,1283
0,K,41,606,1303
0,K,42,600,1323
0,K,43,593,1343
0,K,44,586,1363
0,K,45,578,1383
0,K,46,570,1403
0,K,47,562,1423
0,K,48,552,1443
0,K,49,543,1463
0,K,50,533,1483
0,K,51,523,1503
0,K,52,512,1523
0,L,1,546,423
0,L,2,557,444
0,L,3,568,465
0,L,4,578,486
0,L,5,588,507
0,L,6,598,528
0,L,7,606,549
0,L,8,615,570
0,L,9,623,591
0,L,10,631,612
0,L,11,638,633
0,L,12,644,654
0,L,13,651,675
0,L,14,656,696
0,L,15,662,717
0,L,16,667,738
0,L,17,671,759
0,L,18,675,780
0,L,19,678,801
0,L,20,681,822
0,L,21,684,843
0,L,22,686,864
0,L,23,687,885
0,L,24,689,906
0,L,25,689,927
0,L,26,690,948
0,L,27,690,1023
0,L,28,689,1044
0,L,29,689,1065
0,L,30,687,1086
0,L,31,686,1107
0,L,32,684,1128
0,L,33,681,1149
0,L,34,678,1170
0,L,35,675,1191
0,L,36,671,1212
0,L,37,667,1233
0,L,38,662,1254
0,L,39,656,1275
0,L,40,651,1296
0,L,41,644,1317
0,L,42,638,1338
0,L,43,631,1359
0,L,44,623,1380
0,L,45,615,1401
0,L,46,606,1422
0,L,47,598,1443
0,L,48,588,1464
0,L,49,578,1485
0,L,50,568,1506
0,L,51,557,1527
0,L,52,546,1548
0,M,1,595,428
0,M,2,606,448
0,M,3,615,468
0,M,4,625,488
0,M,5,634,508
0,M,6,642,528
0,M,7,651,548
0,M,8,658,568
0,M,9,666,588
0,M,10,673,608
0,M,11,679,628
0,M,12,686,648
0,M,13,691,668
0,M,14,697,688
0,M,15,702,708
0,M,16,706,728
0,M,17,711,748
0,M,18,714,768
0,M,19,718,788
0,M,20,721,808
0,M,21,723,828
0,M,22,726,848
0,M,23,727,868
0,M,24,729,888
0,M,25,730,908
0,M,26,730,928
0,M,27,731,948
0,M,28,731,1023
0,M,29,730,1043
0,M,30,730,1063
0,M,31,729,1083
0,M,32,727,1103
0,M,33,726,1123
0,M,34,723,1143
0,M,35,721,1163
0,M,36,718,1183
0,M,37,714,1203
0,M,38,711,1223
0,M,39,706,1243
0,M,40,702,1263
0,M,41,697,1283
0,M,42,691,1303
0,M,43,686,1323
0,M,44,679,1343
0,M,45,673,1363
0,M,46,666,1383
0,M,47,658,1403
0,M,48,651,1423
0,M,49,642,1443
0,M,50,634,1463
0,M,51,625,1483
0,M,52,615,1503
0,M,53,606,1523
0,M,54,595,1543
0,N,1,629,416
0,N,2,639,435
0,N,3,649,454
0,N,4,658,473
0,N,5,667,492
0,N,6,675,511
0,N,7,683,530
0,N,8,691,549
0,N,9,699,568
0,N,10,706,587
0,N,11,712,606
0,N,12,718,625
0,N,13,724,644
0,N,14,730,663
0,N,15,735,682
0,N,16,740,701
0,N,17,745,720
0,N,18,749,739
0,N,19,753,758
0,N,20,756,777
0,N,21,759,796
0,N,22,762,815
0,N,23,764,834
0,N,24,766,853
0,N,25,768,872
0,N,26,769,891
0,N,27,770,910
0,N,28,770,929
0,N,29,771,948
0,N,30,771,1023
0,N,31,770,1042
0,N,32,770,1061
0,N,33,769,1080
0,N,34,768,1099
0,N,35,766,1118
0,N,36,764,1137
0,N,37,762,1156
0,N,38,759,1175
0,N,39,756,1194
0,N,40,753,1213
0,N,41,749,1232
0,N,42,745,1251
0,N,43,740,1270
0,N,44,735,1289
0,N,45,730,1308
0,N,46,724,1327
0,N,47,718,1346
0,N,48,712,1365
0,N,49,706,1384
0,N,50,699,1403
0,N,51,691,1422
0,N,52,683,1441
0,N,53,675,1460
0,N,54,667,1479
0,N,55,658,1498
0,N,56,649,1517
0,N,57,639,1536
0,N,58,629,1555
0,O,1,670,402
0,O,2,680,423
0,O,3,691,444
0,O,4,700,465
0,O,5,710,486
0,O,6,719,507
0,O,7,728,528
0,O,8,736,549
0,O,9,743,570
0,O,10,751,591
0,O,11,758,612
0,O,12,764,633
0,O,13,770,654
0,O,14,776,675
0,O,15,781,696
0,O,16,786,717
0,O,17,791,738
0,O,18,794,759
0,O,19,798,780
0,O,20,801,801
0,O,21,804,822
0,O,22,806,843
0,O,23,808,864
0,O,24,810,885
0,O,25,811,906
0,O,26,811,927
0,O,27,812,948
0,O,28,812,1023
0,O,29,811,1044
0,O,30,811,1065
0,O,31,810,1086
0,O,32,808,1107
0,O,33,806,1128
0,O,34,804,1149
0,O,35,801,1170
0,O,36,798,1191
0,O,37,794,1212
0,O,38,791,1233
0,O,39,786,1254
0,O,40,781,1275
0,O,41,776,1296
0,O,42,770,1317
0,O,43,764,1338
0,O,44,758,1359
0,O,45,751,1380
0,O,46,743,1401
0,O,47,736,1422
0,O,48,728,1443
0,O,49,719,1464
0,O,50,710,1485
0,O,51,700,1506
0,O,52,691,1527
0,O,53,680,1548
0,O,54,670,1569
0,P,1,706,381
0,P,2,716,402
0,P,3,727,423
0,P,4,736,444
0,P,5,746,465
0,P,6,755,486
0,P,7,763,507
0,P,8,772,528
0,P,9,779,549
0,P,10,787,570
0,P,11,794,591
0,P,12,800,612
0,P,13,807,633
0,P,14,812,654
0,P,15,818,675
0,P,16,823,696
0,P,17,827,717
0,P,18,832,738
0,P,19,835,759
0,P,20,839,780
0,P,21,842,801
0,P,22,844,822
0,P,23,847,843
0,P,24,848,864
0,P,25,850,885
0,P,26,851,906
0,P,27,851,927
0,P,28,852,948
0,P,29,852,1023
0,P,30,851,1043
0,P,31,851,1063
0,P,32,850,1083
0,P,33,849,1103
0,P,34,847,1123
0,P,35,845,1143
0,P,36,843,1163
0,P,37,840,1183
0,P,38,837,1203
0,P,39,834,1223
0,P,40,830,1243
0,P,41,826,1263
0,P,42,821,1283
0,P,43,816,1303
0,P,44,811,1323
0,P,45,805,1343
0,P,46,799,1363
0,Q,1,754,381
0,Q,2,764,402
0,Q,3,774,423
0,Q,4,783,444
0,Q,5,792,465
0,Q,6,801,486
0,Q,7,809,507
0,Q,8,817,528
0,Q,9,824,549
0,Q,10,831,570
0,Q,11,838,591
0,Q,12,844,612
0,Q,13,850,633
0,Q,14,855,654
0,Q,15,860,675
0,Q,16,865,696
0,Q,17,870,717
0,Q,18,874,738
0,Q,19,877,759
0,Q,20,880,780
0,Q,21,883,801
0,Q,22,886,822
0,Q,23,888,843
0,Q,24,889,864
0,Q,25,891,885
0,Q,26,892,906
0,Q,27,892,927
0,Q,28,893,948
0,Q,29,893,1023
0,Q,30,892,1044
0,Q,31,892,1065
0,Q,32,891,1086
0,Q,33,889,1107
0,Q,34,888,1128
0,Q,35,886,1149
0,Q,36,883,1170
0,Q,37,880,1191
0,Q,38,877,1212
0,Q,39,874,1233
0,Q,40,870,1254
0,Q,41,865,1275
0,Q,42,860,1296
0,Q,43,855,1317
0,Q,44,850,1338
0,Q,45,844,1359
0,Q,46,838,1380
0,R,1,788,359
0,R,2,798,378
0,R,3,806,397
0,R,4,815,416
0,R,5,823,435
0,R,6,831,454
0,R,7,839,473
0,R,8,846,492
0,R,9,853,511
0,R,10,860,530
0,R,11,866,549
0,R,12,873,568
0,R,13,878,587
0,R,14,884,606
0,R,15,889,625
0,R,16,894,644
0,R,17,899,663
0,R,18,903,682
0,R,19,907,701
0,R,20,911,720
0,R,21,914,739
0,R,22,918,758
0,R,23,920,777
0,R,24,923,796
0,R,25,925,815
0,R,26,927,834
0,R,27,929,853
0,R,28,930,872
0,R,29,931,891
0,R,30,932,910
0,R,31,932,929
0,R,32,933,948
0,R,33,933,1023
0,R,34,932,1043
0,R,35,932,1063
0,R,36,931,1083
0,R,37,930,1103
0,R,38,928,1123
0,R,39,926,1143
0,R,40,924,1163
0,R,41,922,1183
0,R,42,919,1203
0,R,43,916,1223
0,R,44,912,1243
0,R,45,908,1263
0,R,46,904,1283
0,R,47,899,1303
0,R,48,894,1323
0,R,49,889,1343
0,R,50,883,1363
0,R,51,877,1383
0,S,1,835,381
0,S,2,845,402
0,S,3,855,423
0,S,4,864,444
0,S,5,873,465
0,S,6,882,486
0,S,7,890,507
0,S,8,898,528
0,S,9,905,549
0,S,10,912,570
0,S,11,919,591
0,S,12,925,612
0,S,13,931,633
0,S,14,936,654
0,S,15,941,675
0,S,16,946,696
0,S,17,951,717
0,S,18,955,738
0,S,19,958,759
0,S,20,961,780
0,S,21,964,801
0,S,22,967,822
0,S,23,969,843
0,S,24,970,864
0,S,25,972,885
0,S,26,973,906
0,S,27,973,927
0,S,28,974,948
0,S,29,974,1023
0,S,30,973,1044
0,S,31,973,1065
0,S,32,972,1086
0,S,33,970,1107
0,S,34,969,1128
0,S,35,967,1149
0,S,36,964,1170
0,S,37,961,1191
0,S,38,958,1212
0,S,39,955,1233
0,S,40,951,1254
0,S,41,946,1275
0,S,42,941,1296
0,S,43,936,1317
0,S,44,931,1338
0,S,45,925,1359
0,S,46,919,1380
0,S,47,912,1401
0,T,1,879,368
0,T,2,888,388
0,T,3,897,408
0,T,4,905,428
0,T,5,914,448
0,T,6,921,468
0,T,7,929,488
0,T,8,936,508
0,T,9,943,528
0,T,10,950,548
0,T,11,956,568
0,T,12,962,588
0,T,13,967,608
0,T,14,973,628
0,T,15,978,648
0,T,16,982,668
0,T,17,986,688
0,T,18,990,708
0,T,19,994,728
0,T,20,998,748
0,T,21,1001,768
0,T,22,1003,788
0,T,23,1006,808
0,T,24,1008,828
0,T,25,1010,848
0,T,26,1011,868
0,T,27,1012,888
0,T,28,1013,908
0,T,29,1013,928
0,T,30,1014,948
0,T,31,1014,1023
0,T,32,1013,1043
0,T,33,1013,1063
0,T,34,1012,1083
0,T,35,1011,1103
0,T,36,1010,1123
0,T,37,1008,1143
0,T,38,1006,1163
0,T,39,1003,1183
0,T,40,1001,1203
0,T,41,998,1223
0,T,42,994,1243
0,T,43,990,1263
0,T,44,986,1283
0,T,45,982,1303
0,T,46,978,1323
0,T,47,973,1343
0,T,48,967,1363
0,T,49,962,1383
0,T,50,956,1403
0,T,51,950,1423
0,T,52,943,1443
0,T,53,936,1463
0,T,54,929,1483
0,T,55,921,1503
0,T,56,914,1523
0,T,57,905,1543
0,T,58,897,1563
0,T,59,888,1583
0,T,60,879,1603
0,U,1,929,360
0,U,2,938,381
0,U,3,946,402
0,U,4,955,423
0,U,5,962,444
0,U,6,970,465
0,U,7,977,486
0,U,8,984,507
0,U,9,991,528
0,U,10,997,549
0,U,11,1003,570
0,U,12,1008,591
0,U,13,1014,612
0,U,14,1019,633
0,U,15,1023,654
0,U,16,1027,675
0,U,17,1031,696
0,U,18,1035,717
0,U,19,1039,738
0,U,20,1042,759
0,U,21,1044,780
0,U,22,1047,801
0,U,23,1049,822
0,U,24,1051,843
0,U,25,1052,864
0,U,26,1053,885
0,U,27,1054,906
0,U,28,1054,927
0,U,29,1055,948
0,U,30,1055,1023
0,U,31,1054,1044
0,U,32,1054,1065
0,U,33,1053,1086
0,U,34,1052,1107
0,U,35,1051,1128
0,U,36,1049,1149
0,U,37,1047,1170
0,U,38,1044,1191
0,U,39,1042,1212
0,U,40,1039,1233
0,U,41,1035,1254
0,U,42,1031,1275
0,U,43,1027,1296
0,U,44,1023,1317
0,U,45,1019,1338
0,U,46,1014,1359
0,U,47,1008,1380
0,U,48,1003,1401
0,U,49,997,1422
0,U,50,991,1443
0,U,51,984,1464
0,U,52,977,1485
0,U,53,970,1506
0,U,54,962,1527
0,U,55,955,1548
0,U,56,946,1569
0,U,57,938,1590
0,U,58,929,1611
0,V,1,960,348
0,V,2,968,368
0,V,3,977,388
0,V,4,985,408
0,V,5,993,428
0,V,6,1001,448
0,V,7,1008,468
0,V,8,1015,488
0,V,9,1022,508
0,V,10,1028,528
0,V,11,1035,548
0,V,12,1040,568
0,V,13,1046,588
0,V,14,1051,608
0,V,15,1056,628
0,V,16,1061,648
0,V,17,1065,668
0,V,18,1069,688
0,V,19,1073,708
0,V,20,1076,728
0,V,21,1080,748
0,V,22,1082,768
0,V,23,1085,788
0,V,24,1087,808
0,V,25,1089,828
0,V,26,1091,848
0,V,27,1092,868
0,V,28,1093,888
0,V,29,1094,908
0,V,30,1094,928
0,V,31,1095,948
0,V,32,1095,1023
0,V,33,1094,1043
0,V,34,1094,1063
0,V,35,1093,1083
0,V,36,1092,1103
0,V,37,1091,1123
0,V,38,1089,1143
0,V,39,1087,1163
0,V,40,1085,1183
0,V,41,1082,1203
0,V,42,1080,1223
0,V,43,1076,1243
0,V,44,1073,1263
0,V,45,1069,1283
0,V,46,1065,1303
0,V,47,1061,1323
0,V,48,1056,1343
0,V,49,1051,1363
0,V,50,1046,1383
0,V,51,1040,1403
0,V,52,1035,1423
0,V,53,1028,1443
0,V,54,1022,1463
0,V,55,1015,1483
0,V,56,1008,1503
0,V,57,1001,1523
0,V,58,993,1543
0,V,59,985,1563
0,V,60,977,1583
0,V,61,968,1603
0,V,62,960,1623
0,W,1,1002,360
0,W,2,1012,381
0,W,3,1021,402
0,W,4,1029,423
0,W,5,1038,444
0,W,6,1046,465
0,W,7,1053,486
0,W,8,1061,507
0,W,9,1068,528
0,W,10,1074,549
0,W,11,1080,570
0,W,12,1086,591
0,W,13,1092,612
0,W,14,1097,633
0,W,15,1102,654
0,W,16,1107,675
0,W,17,1111,696
0,W,18,1115,717
0,W,19,1119,738
0,W,20,1122,759
0,W,21,1125,780
0,W,22,1127,801
0,W,23,1129,822
0,W,24,1131,843
0,W,25,1133,864
0,W,26,1134,885
0,W,27,1135,906
0,W,28,1135,927
0,W,29,1136,948
0,W,30,1136,1023
0,W,31,1135,1044
0,W,32,1135,1065
0,W,33,1134,1086
0,W,34,1133,1107
0,W,35,1131,1128
0,W,36,1129,1149
0,W,37,1127,1170
0,W,38,1125,1191
0,W,39,1122,1212
0,W,40,1119,1233
0,W,41,1115,1254
0,W,42,1111,1275
0,W,43,1107,1296
0,W,44,1102,1317
0,W,45,1097,1338
0,W,46,1092,1359
0,W,47,1086,1380
0,W,48,1080,1401
0,W,49,1074,1422
0,W,50,1068,1443
0,W,51,1061,1464
0,W,52,1053,1485
0,W,53,1046,1506
0,W,54,1038,1527
0,W,55,1029,1548
0,W,56,1021,1569
0,W,57,1012,1590
0,W,58,1002,1611
0,X,1,1050,360
0,X,2,1059,381
0,X,3,1067,402
0,X,4,1076,423
0,X,5,1083,444
0,X,6,1091,465
0,X,7,1098,486
0,X,8,1105,507
0,X,9,1112,528
0,X,10,1118,549
0,X,11,1124,570
0,X,12,1129,591
0,X,13,1135,612
0,X,14,1140,633
0,X,15,1144,654
0,X,16,1148,675
0,X,17,1152,696
0,X,18,1156,717
0,X,19,1160,738
0,X,20,1163,759
0,X,21,1165,780
0,X,22,1168,801
0,X,23,1170,822
0,X,24,1172,843
0,X,25,1173,864
0,X,26,1174,885
0,X,27,1175,906
0,X,28,1175,927
0,X,29,1176,948
0,X,30,1176,1023
0,X,31,1175,1044
0,X,32,1175,1065
0,X,33,1174,1086
0,X,34,1173,1107
0,X,35,1172,1128
0,X,36,1170,1149
0,X,37,1168,1170
0,X,38,1165,1191
0,X,39,1163,1212
0,X,40,1160,1233
0,X,41,1156,1254
0,X,42,1152,1275
0,X,43,1148,1296
0,X,44,1144,1317
0,X,45,1140,1338
0,X,46,1135,1359
0,X,47,1129,1380
0,X,48,1124,1401
0,X,49,1118,1422
0,X,50,1112,1443
0,X,51,1105,1464
0,X,52,1098,1485
0,X,53,1091,1506
0,X,54,1083,1527
0,X,55,1076,1548
0,X,56,1067,1569
0,X,57,1059,1590
0,X,58,1050,1611
0,Y,1,1099,360
0,Y,2,1107,381
0,Y,3,1115,402
0,Y,4,1123,423
0,Y,5,1130,444
0,Y,6,1137,465
0,Y,7,1144,486
0,Y,8,1150,507
0,Y,9,1157,528
0,Y,10,1162,549
0,Y,11,1168,570
0,Y,12,1173,591
0,Y,13,1178,612
0,Y,14,1183,633
0,Y,15,1187,654
0,Y,16,1191,675
0,Y,17,1195,696
0,Y,18,1198,717
0,Y,19,1202,738
0,Y,20,1204,759
0,Y,21,1207,780
0,Y,22,1209,801
0,Y,23,1211,822
0,Y,24,1213,843
0,Y,25,1214,864
0,Y,26,1215,885
0,Y,27,1216,906
0,Y,28,1216,927
0,Y,29,1217,948
0,Y,30,1217,1023
0,Y,31,1216,1044
0,Y,32,1216,1065
0,Y,33,1215,1086
0,Y,34,1214,1107
0,Y,35,1213,1128
0,Y,36,1211,1149
0,Y,37,1209,1170
0,Y,38,1207,1191
0,Y,39,1204,1212
0,Y,40,1202,1233
0,Y,41,1198,1254
0,Y,42,1195,1275
0,Y,43,1191,1296
0,Y,44,1187,1317
0,Y,45,1183,1338
0,Y,46,1178,1359
0,Y,47,1173,1380
0,Y,48,1168,1401
0,Y,49,1162,1422
0,Y,50,1157,1443
0,Y,51,1150,1464
0,Y,52,1144,1485
0,Y,53,1137,1506
0,Y,54,1130,1527
0,Y,55,1123,1548
0,Y,56,1115,1569
0,Y,57,1107,1590
0,Y,58,1099,1611
0,Z,1,1139,352
0,Z,2,1147,372
0,Z,3,1155,392
0,Z,4,1163,412
0,Z,5,1170,432
0,Z,6,1177,452
0,Z,7,1184,472
0,Z,8,1190,492
0,Z,9,1197,512
0,Z,10,1202,532
0,Z,11,1208,552
0,Z,12,1213,572
0,Z,13,1218,592
0,Z,14,1223,612
0,Z,15,1227,632
0,Z,16,1231,652
0,Z,17,1235,672
0,Z,18,1238,692
0,Z,19,1242,712
0,Z,20,1244,732
0,Z,21,1247,752
0,Z,22,1249,772
0,Z,23,1251,792
0,Z,24,1253,812
0,Z,25,1254,832
0,Z,26,1255,852
0,Z,27,1256,872
0,Z,28,1256,892
0,Z,29,1257,912
0,Z,30,1257,1059
0,Z,31,1256,1079
0,Z,32,1256,1099
0,Z,33,1255,1119
0,Z,34,1254,1139
0,Z,35,1253,1159
0,Z,36,1251,1179
0,Z,37,1249,1199
0,Z,38,1247,1219
0,Z,39,1244,1239
0,Z,40,1242,1259
0,Z,41,1238,1279
0,Z,42,1235,1299
0,Z,43,1231,1319
0,Z,44,1227,1339
0,Z,45,1223,1359
0,Z,46,1218,1379
0,Z,47,1213,1399
0,Z,48,1208,1419
0,Z,49,1202,1439
0,Z,50,1197,1459
0,Z,51,1190,1479
0,Z,52,1184,1499
0,Z,53,1177,1519
0,Z,54,1170,1539
0,Z,55,1163,1559
0,Z,56,1155,1579
0,Z,57,1147,1599
0,Z,58,1139,1619
1,A,1,1505,340
1,A,2,1513,360
1,A,3,1521,380
1,A,4,1529,400
1,A,5,1536,420
1,A,6,1543,440
1,A,7,1550,460
1,A,8,1557,480
1,B,1,1544,340
1,B,2,1552,360
1,B,3,1559,380
1,B,4,1567,400
