3,G,9,399,636
3,G,10,382,619
3,G,11,365,602
3,G,12,348,585
3,G,13,331,568
3,G,14,314,551
3,G,15,297,534
3,G,16,280,517
3,G,17,263,500
3,G,18,246,483
4,A,1,411,154
4,A,2,411,187
4,B,1,360,154
4,B,2,360,185
4,B,3,360,216
4,C,1,310,154
4,C,2,310,182
4,C,3,310,210
4,C,4,310,238
4,D,1,261,154
4,D,2,261,186
4,D,3,261,218
4,D,4,261,250
4,E,1,208,154
4,E,2,208,185
4,E,3,208,216
4,E,4,208,247
4,E,5,208,278
4,F,1,158,154
4,F,2,158,183
4,F,3,158,212
4,F,4,158,241
4,F,5,158,270
4,F,6,158,299
4,G,1,107,154
4,G,2,107,185
4,G,3,107,216
4,G,4,107,247
4,G,5,107,278
4,G,6,107,309
5,A,1,1205,538
5,A,2,1188,555
5,A,3,1171,572
5,A,4,1154,589
5,A,5,1137,606
5,A,6,1120,623
5,A,7,1103,640
5,B,1,1211,606
5,B,2,1194,623
5,B,3,1177,640
5,B,4,1160,657
5,B,5,1143,674
5,C,1,1227,659
5,C,2,1210,676
5,C,3,1193,693
5,C,4,1176,710
6,A,1,1025,723
6,A,2,1008,740
6,A,3,973,764
6,A,4,945,764
6,A,5,917,764
6,A,6,889,764
6,A,7,861,764
6,A,8,833,764
6,A,9,805,764
6,A,10,777,764
6,B,1,1062,760
6,B,2,1045,777
6,B,3,1028,794
6,B,4,993,815
6,B,5,966,815
6,B,6,939,815
6,B,7,912,815
6,B,8,885,815
6,B,9,858,815
6,B,10,831,815
6,B,11,804,815
6,B,12,777,815
6,C,1,1102,789
6,C,2,1085,806
6,C,3,1068,823
6,C,4,1051,840
6,C,5,1020,864
6,C,6,993,864
6,C,7,966,864
6,C,8,939,864
6,C,9,912,864
6,C,10,885,864
6,C,11,858,864
6,C,12,831,864
6,C,13,804,864
6,C,14,777,864
7,A,1,658,764
7,A,2,630,764
7,A,3,602,764
7,A,4,574,764
7,A,5,546,764
7,A,6,518,764
7,A,7,490,764
7,A,8,462,764
7,A,9,410,740
7,A,10,393,723
7,B,1,658,815
7,B,2,631,815
7,B,3,604,815
7,B,4,577,815
7,B,5,550,815
7,B,6,523,815
7,B,7,496,815
7,B,8,469,815
7,B,9,442,815
7,B,10,390,795
7,B,11,373,778
7,B,12,356,761
7,C,1,659,864
7,C,2,632,864
7,C,3,605,864
7,C,4,578,864
7,C,5,551,864
7,C,6,524,864
7,C,7,497,864
7,C,8,470,864
7,C,9,443,864
7,C,10,416,864
7,C,11,368,843
7,C,12,351,826
7,C,13,334,809
7,C,14,317,792
8,A,1,319,643
8,A,2,302,626
8,A,3,285,609
8,A,4,268,592
8,A,5,251,575
8,A,6,234,558
8,A,7,217,541
8,B,1,279,675
8,B,2,262,658
8,B,3,245,641
8,B,4,228,624
8,B,5,211,607
8,B,6,194,590
8,C,1,253,724
8,C,2,236,707
8,C,3,219,690
8,C,4,202,673
8,C,5,185,656
8,C,6,168,639
